name,description,lat,lng
スタート,,35.7016094,139.6966576
大久保駅[北口],,35.7017303,139.6961332
鎧神社,伝説では、埋められた鎧の持ち主は日本武尊命とも平将門とも。境内の狛犬型庚申塔は大変珍しいものです。,35.7044724,139.6916473
成子天神社,祭神は菅原道真。村の若者たちが力比べをした「力石」や、区内最大規模の「富士塚」、七体揃っての「七福神」があります。,35.696209,139.692373
新宿中央公園,"約8万㎡の緑豊かな公園。園内の「エコギャラリー新宿」は、""快適環境のまちづくり""をめざして、区民・企業・行政が連携しながら運営する活動拠点です。",35.6911948,139.6895906
十二社熊野神社,室町時代創建と伝えられる。江戸時代には、「十二社の池」「熊野の瀧」とともに景勝地として知られ、にぎわいました。,35.690393,139.688193
都庁前駅[A5],,35.69057,139.692661
ゴール,,35.6903609,139.6905421
新宿中央公園,健康遊具のある公園,35.6891166,139.6897193
スタート,,35.7229312,139.6836049
落合南長崎[A1],,35.7236324,139.6833421
自性院,太田道灌が、黒猫に招き入れられ命びろいしたという伝承から、招き猫の発祥地とも言われています。,35.7215224,139.6827432
哲学堂公園,哲学者・井上円了が明治37年に開設。77場の哲学に由来するユニークな名前の建物や石造物などが点在。(※閉園時間あり),35.7225222,139.6742951
目白学園遺跡,学園構内の佐藤重遠記念館内に、付近で発掘調査が行われた落合遺跡の出土品を展示。,35.7174034,139.6810143
林芙美子記念館,『放浪記』で知られる林芙美子が晩年を過ごした、飾らない佇まいの家。四季折々に美しい庭も必見。(※有料),35.715867,139.684261
中井駅[北口],,35.7150649,139.6872751
ゴール,,35.7152827,139.6867682
葛ヶ谷公園,健康遊具のある公園,35.7233335,139.677633
西落合公園,健康遊具のある公園,35.7195982,139.6772967
落合公園,健康遊具のある公園,35.7149011,139.6800487
スタート,,35.6944596,139.6929804
西新宿駅[出口1],,35.6948669,139.6916607
神田上水公園,神田川沿いの遊歩道に沿って整備された延長約600mの公園。健康遊具もあり散歩途中のストレッチに最適。,35.7071283,139.6886636
せせらぎの里公苑,せせらぎの周りにはコナラを主体とした雑木林が。夏は恰好の水遊びの場となります。(※閉園時間あり),35.7150144,139.6940907
瀧澤橋,かつてこの付近で神田川と妙正寺川が落ち合い、「落合」の地名に。落合は江戸時代、ホタルの名所として有名でした。,35.715408,139.6969195
神田川ふれあいコーナー(戸塚地域センター内),神田川に生息する魚が泳ぐ大きな水槽や、神田川の歴史や生きものを知ることができる展示コーナーがあります。,35.7143887,139.7050581
面影橋・山吹の里の石碑,春には橋のたもとの桜並木が美しい。付近一帯は「山吹の里」の伝承地で、豊島区側には山吹の里の石碑が建てられています。,35.7133769,139.7143652
東京染ものがたり博物館,老舗の染工房。江戸っ子が好んだ粋を現代に伝えています。工房内は見学や体験ができます。(※要予約),35.7133238,139.7164092
肥後細川庭園,細川家下屋敷の庭園跡地を公園にした池泉回遊式庭園。目白台台地の自然を活かした変化に富んだ景観が美しい。(※閉園時間あり),35.7131359,139.7226067
ゴール,,35.7062189,139.7199359
柏木どんぐり公園,健康遊具のある公園,35.6971517,139.6889597
大東橋公園,健康遊具のある公園,35.7066822,139.6898522
百人町ふれあい公園,健康遊具のある公園,35.7061971,139.6958443
大久保北公園,健康遊具のある公園,35.703649,139.7041432
神田上水公園,健康遊具のある公園,35.7075422,139.6891035
小滝公園,健康遊具のある公園,35.7109508,139.6944341
八幡公園,健康遊具のある公園,35.712058,139.6916255
高田馬場公園,健康遊具のある公園,35.7107749,139.7010896
戸塚公園,健康遊具のある公園,35.7127944,139.6961138
落合中央公園,健康遊具のある公園,35.7124635,139.6932149
西坂第二公園,健康遊具のある公園,35.7181108,139.6933293
かば公園,健康遊具のある公園,35.7185586,139.6932892
おとめ山公園,健康遊具のある公園,35.7177041,139.701704
鶴巻南公園,健康遊具のある公園,35.7063694,139.7237487
スタート,,35.698735,139.7176163
若松河田駅[河田口],,35.699236,139.718075
抜弁天(厳嶋神社),苦難を切り抜けられる弁天様として信仰されました。江戸時代、「生類憐れみの令」により神社の東一帯に犬御用屋敷が作られました。,35.6975909,139.7133373
箱根山,江戸時代の大名庭園戸山山荘にあった築山の箱根山は、標高44.6m。戸山公園サービスセンターで登頂証明書がもらえます。,35.7036889,139.7134969
漱石山房記念館,新宿区は、夏目漱石が生まれ育ち、その生涯を閉じたまち。晩年の9年間を過ごし、数々の名作を世に送り出した「漱石山房」跡地にできた、漱石にとって初の本格的な記念館。(※有料),35.7039173,139.7254867
夏目漱石誕生の地,生誕100年を記念して建てられた記念碑が建っています。喜久井町という町名は、漱石の父・直克が夏目家の家紋「井桁に菊」にちなんで名付けたものです。,35.705672,139.7203301
ゴール,,35.7057419,139.7201371
牛込弁天公園,健康遊具のある公園,35.701369,139.7270814
スタート,,35.6806093,139.7194213
信濃町駅,,35.6799033,139.7213928
新国立競技場(建設中),東京2020オリンピック・パラリンピック競技大会は、ここで開会!2020年までに新しい競技場に生まれ変わります。,35.6780929,139.7148943
明治神宮外苑いちょう並木,"<img src=""https://lh5.googleusercontent.com/K1GMxYj_SDgRK06ND5Xz2hWdGdMbtOWfZ7HyHpfqTQH50jmq_nyMmSnwpQmwbG_hnmC0JLByMUGBloiT9am8ugsb3l2KLcodx4pRoUaBFrFv7uo8yu7SiNy0OXdGXYo"" height=""200"" width=""auto"" /><br><br>絵画館を望む約300mのいちょう並木は、四季を通じて多くの人々に愛されています。黄葉の頃にいちょうのトンネルを歩けば、気分はドラマの主人公。",35.6744488,139.7196991
聖徳記念絵画館,明治天皇と昭憲皇太后の業績を後世に伝える目的で大正15年に建造された。明治の歴史が一目でわかる巨大壁画80枚が展示されています。(※要施設維持協力金),35.6787278,139.7176281
ゴール,,35.6799251,139.7198156
みなみもと町公園,健康遊具のある公園,35.6806076,139.7262995
若葉公園,健康遊具のある公園,35.6835694,139.7219424
津の守坂児童遊園,健康遊具のある公園,35.6916783,139.7254149
富久さくら公園,健康遊具のある公園,35.693038,139.7137874
新宿公園,健康遊具のある公園,35.6901946,139.7094199
スタート,,35.6804959,139.7196708
信濃町駅,,35.6800602,139.7203199
新宿御苑,約1万本の木々と四季折々の花や庭園が美しい国民公園。(※有料、酒類は持込禁止、遊具類は使用禁止),35.6870041,139.7136646
玉川上水・内藤新宿分水散歩道,江戸の飲料水を確保するため造られた玉川上水。かつての流路に沿って、人気の散歩道があります。(※新宿御苑の開園時間のみ利用可),35.6873026,139.7128627
太宗寺,江戸時代に開創され、信州高遠藩内藤家の菩提寺として栄えました。閻魔像や奪衣婆像など多くの文化財があります。,35.6895659,139.7089238
花園神社,徳川家康の江戸開府以前から、この地を見守り続ける総鎮守。酉の市も有名。,35.693557,139.705169
新宿三丁目駅[出口B3],,35.6908505,139.7049591
ゴール,,35.691003,139.7048732
スタート,"<img src=""https://lh4.googleusercontent.com/GmOnXs1QhukfnfqlRIBS4Y5LPQVtFqCAANsM6dHZnjDwHBhSXGEiERUiMmrD3U_9BfBREuYbj5esSjHHZYlfxBoqwbkAfeO9nE6721hQHjbb28g3KRAW1AyuuyI9Y6hW"" height=""200"" width=""auto"" /><br><br>",35.703599,139.7354192
神楽坂駅[出口1],"<img src=""https://lh5.googleusercontent.com/X90mDx-XWJLFsBmAZxTgOlGXQU7oSsGN9ZqbMM8ySFlYcCKBSyhhNSjLejJrIxs9HFo1wkexNfYC2mQOcy987GuwZx4HAkm2GtgoQGXv6muIWXmkg3acIyjeZjjJDXQ"" height=""200"" width=""auto"" /><br><br>",35.703819,139.734518
牛込見附跡,徳川家光の命で造られた江戸城外堀跡(国指定史跡)の城門のひとつ。千代田区側に石垣が残っています。,35.7000382,139.7438809
神楽坂通り,ケヤキ並木の坂道は、個性的な老舗やモダンな飲食店、和雑貨の店など魅力がたっぷり。,35.7007072,139.7420296
毘沙門天善國寺,桃山時代後期の創建。山の手銀座とも呼ばれた神楽坂は、善國寺の門前町として発展してきました。,35.7014029,139.7394472
兵庫横丁,石畳の路地に老舗の料亭。日本を代表する映画監督、作家、脚本家たちが滞在し数々の名作を誕生させた老舗旅館もあります。(※途中階段あり),35.702421,139.7398398
市ヶ谷駅,,35.691628,139.7361095
ゴール,,35.6911052,139.7355087
白銀公園,健康遊具のある公園,35.7038427,139.7377597
新小川公園,健康遊具のある公園,35.704862,139.7420729
スタート,,35.7158436,139.6947294
下落合駅[北口],,35.7157456,139.6959525
薬王院(東長谷寺),鎌倉時代に開山された寺院です。牡丹の名所として知られ、見頃には美しく雅やかな光景を見せてくれます。,35.717809,139.697593
中村彝アトリエ記念館,重要文化財「エロシェンコ氏の像」など数々の名画を残した中村彝の記念館。館内も外の景色もアートな雰囲気です。,35.7208863,139.7011871
佐伯祐三アトリエ記念館,パリの風景を独特の画風で描き、日本でも指折りの人気がある佐伯祐三。彼のアトリエを整備・公開している記念館です。,35.7208478,139.6936297
ゴール,,35.7156236,139.694606
おとめ山公園,健康遊具のある公園,35.7184129,139.7014344
スタート,,35.6894682,139.7006652
新宿駅[南口],,35.6894072,139.7003058
Suicaのペンギン広場,"<img src=""https://lh4.googleusercontent.com/qao7eWabR9lNFeV-VawaVmVAbCFLvuF8uhHscrxE-2_48N4EvVGmoXK3h7HHTZk_-xyP25idD7B6GMeon9GbifcSIbPHA1WEYeQG6pt_G_O9VkHz7w7ekOoez5dUphI"" height=""200"" width=""auto"" /><br><br>広場から眺める新宿駅に発着する鉄道などは、新宿ならではの光景。",35.6880528,139.7010108
東京都庁,建築家丹下健三氏が設計し、平成3年に完成。第一本庁舎45階の展望室は、地上202mの高さから都内を一望できます。,35.6896342,139.6921007
平和祈念展示資料館(新宿住友ビル48F※),戦争体験のない世代にも歴史を伝えるためにできた資料館。実物資料、ジオラマなどを展示。(※平成29年12月28日～平成30年3月2日まで休館。3月3日より33Fに移転。),35.6914206,139.6925951
新宿駅西口,,35.6919,139.6986
ゴール,,35.6910563,139.6991954
新宿中央公園,"<img src=""https://lh4.googleusercontent.com/vNZysiVuSqCKVjDPxoCvWgSTQ0FSyAIJF7ssLUYbTBT6upJo1B1_HaSp1gbV6_2h3x816lzzSfV0tZQhTtBBE9qb4HRL7zX9aM_unoyfVnpi0MYac0aSzsrKm7Zow4U"" height=""200"" width=""auto"" /><br><br>健康遊具のある公園",35.6873999,139.6900626
スタート,,35.6854728,139.7294834
四ツ谷駅[赤坂口],,35.6851983,139.7297355
若葉東公園,TVや雑誌の撮影にもよく使われ、白亜の列柱や噴水があります。並木道を進むと壮大な景観が広がっています。,35.6830246,139.7287732
須賀神社,四谷の総鎮守として崇敬されています。江戸時代の三十六歌仙絵(区指定文化財)が奉納されています。,35.6852795,139.7225656
消防博物館,消防の歴史や消防クラシックカーなどを集めた博物館。消防ヘリの操縦席に座る体験もできます。,35.688197,139.7198645
新宿歴史博物館,旧石器時代からの新宿の歴史や文化が大集合。江戸時代のジオラマや懐かしい市電車両の模型にわくわく。(※有料),35.6899458,139.7254161
四ツ谷駅[四ツ谷口],,35.6863529,139.7302183
ゴール,,35.6863791,139.7301432
スタート,,35.7008699,139.6972651
大久保駅[北口],,35.7015604,139.6967769
皆中稲荷神社,皆中稲荷神社の名称は、皆中(みなあたる)に由来。鉄炮組が奉納した鳥居、灯篭などが残されています。,35.7011138,139.6994164
稲荷鬼王神社,節分には「福は内、鬼は内」と唱えます。邪鬼の頭上に手水鉢をのせた珍しい水鉢があります。,35.697754,139.705313
歌舞伎町,戦災復興事業として歌舞伎座の誘致をめざしていたことが名前の由来。ゴジラが目印の新宿東宝ビルができるなど新たな魅力を発信中!,35.6947983,139.7027938
西武新宿駅[正面口],,35.6953874,139.7000494
スタート,,35.718903,139.802383
たいとう健康都市宣言あこがれ像,,35.718835,139.802455
山谷堀公園,,35.718501,139.8026945
待乳山聖天,,35.7173782,139.8029844
台東リバーサイドスポーツセンター,,35.7176146,139.8045709
桜橋,,35.7174061,139.8066688
桜橋水上バス乗り場,,35.7186512,139.8066262
梅園,,35.7160494,139.8033088
水上バス浅草（二天門）発着場,,35.713301,139.8013193
水上バス浅草発着場,,35.7107493,139.7984937
ゴール,,35.7107849,139.7984736
スタート,,35.7063235,139.777877
御徒町公園,,35.7063736,139.7772695
秋葉神社,,35.706071,139.7806914
佐竹商店街,,35.705235,139.7811583
金刀比羅神社,,35.703379,139.7784786
千代田稲荷,,35.7010112,139.7778821
市村座跡碑,,35.70055,139.777666
桜稲荷,,35.7027193,139.7776148
ジュエリータウン おかちまち,,35.705371,139.775137
矢場稲荷,,35.7055242,139.7771394
スタート,,35.7125044,139.7798231
台東区役所,,35.71261,139.779984
ペデストリアンデッキのモニュメント,,35.711613,139.7774481
清水観音堂,,35.712557,139.77354
花園稲荷神社,,35.7137673,139.7723556
東京国立博物館,,35.7188351,139.7765215
寛永寺,,35.721753,139.7746162
下町風俗資料館付設展示場,,35.7213556,139.7708988
スカイザバスハウス ,,35.721775,139.77049
築地塀,,35.7253181,139.768223
谷中銀座,,35.7276908,139.7657525
よみせ通り商店街,,35.7273072,139.7647703
両生爬虫類館,,35.7135003,139.768732
ゴール,,35.71319,139.7687957
スタート,,35.7102486,139.7725191
下町風俗資料館,,35.7102306,139.7727404
東京文化会館,,35.714415,139.7752986
国立西洋美術館,,35.7153869,139.7758138
国立科学博物館,,35.716357,139.7763826
不忍池弁天堂,,35.712127,139.7710922
水上音楽堂,,35.7099169,139.7708019
ゴール,,35.7100096,139.7723267
旧東京音楽学校奏楽堂,,35.718059,139.773143
瑞輪寺,,35.7231182,139.7677989
ヒマラヤ杉,,35.7214791,139.7674901
一乗寺,,35.720906,139.769132
天王寺,,35.7265974,139.7713641
ゴール,,35.7265484,139.7710409
スタート,,35.7284656,139.7917661
寿永寺,,35.72847,139.791697
一葉記念館,,35.725576,139.792819
飛不動尊,,35.7242912,139.7919096
朝日辨財天,,35.7236001,139.7876779
法昌寺,,35.72144,139.783403
小野照崎神社,,35.7219202,139.7836142
英信寺,,35.721367,139.782492
元三島神社,,35.722461,139.777984
入谷鬼子母神,,35.7198458,139.7827778
ゴール,,35.7198899,139.7828341
スタート,,35.699827,139.7824608
2K540,,35.70328,139.7741075
黒門小学校,,35.707066,139.771035
湯島天満宮,,35.7078182,139.7682188
ゴール,,35.7098471,139.7672372
スタート,,35.7069184,139.7888789
南部区民事務所,,35.707305,139.789017
矢先稲荷神社,,35.7135823,139.7877422
かっぱ橋道具街,,35.7144955,139.788871
鷲神社,,35.722501,139.791961
吉原辨財天,,35.7217289,139.7932357
吉原神社,,35.7228621,139.7933135
日の出会通り,,35.725755,139.799969
アサヒ商店街,,35.7262374,139.8019666
玉姫稲荷神社,,35.7269311,139.8022177
石浜神社,,35.7298257,139.8083648
ゴール,,35.7296601,139.8084249
スタート,,35.7142069,139.7997567
浅草寺,,35.7147651,139.7966553
伝法院,,35.7133293,139.7953023
松葉公園,,35.7120749,139.7873709
曹源寺,,35.7152008,139.7862545
両大師橋,,35.716077,139.778452
見返り柳,,35.7244623,139.7972193
日の出会通り,,35.725759,139.799985
アサヒ商店街,,35.7262461,139.8028919
橋場不動尊,,35.7270361,139.807905
今戸神社,,35.7193061,139.803541
浅草保健相談センター,,35.7138021,139.7995021
浅草神社,,35.7150822,139.7974552
スタート,,35.7248333,139.8043101
石浜公園,,35.7248126,139.8042216
アサヒ商店街,,35.7262505,139.8027243
日の出会通り,,35.725764,139.799979
東浅草小学校,,35.7245165,139.7985355
山谷堀公園,,35.7225154,139.799437
あこがれ像,,35.718861,139.802635
言問橋,,35.7141533,139.8034206
白鬚橋,,35.7280072,139.8096908
明治天皇行幸 對鷗荘遺跡の碑,,35.728023,139.808707
アサヒ商店街,,35.7262505,139.8036483
ゴール,,35.7248333,139.8039896
スタート,,35.7124924,139.7798204
本覚寺,,35.7132945,139.7865417
松葉小学校,,35.712282,139.78647
東本願寺,,35.7117185,139.7895203
雷門,,35.7110584,139.7963664
ゴール,,35.710652,139.7984159
スタート,,35.7107674,139.7813967
下谷神社,,35.7107434,139.7813095
斎藤茂吉歌碑,,35.7061079,139.7869066
環境ふれあい館ひまわり,,35.703811,139.789654
鳥越神社,,35.7020333,139.7855513
蓬莱園跡の大銀杏,,35.7005028,139.7832135
浅草見附跡,,35.6961745,139.784897
銀杏岡八幡神社,,35.698076,139.785717
須賀神社,,35.6992559,139.7870763
榊神社,,35.700253,139.789301
篠塚稲荷神社,,35.696173,139.786663
柳橋,,35.6952748,139.7874712
なまこ壁,,35.697128,139.789442
首尾の松,,35.701032,139.792327
両国国技館,,35.6969104,139.7935116
両国駅,,35.6958099,139.7932555
ゴール,,35.6959885,139.7922899
スタート,,35.7279397,139.8096988
吾妻橋,「雷門通り」にあり、江戸時代に隅田川で架橋された最後の橋である（１７７４年/安永３年）。当初、大川橋と呼ばれていたが、１８７６年（明治９年）の架け替えの際に吾妻橋と改名された。かつては、この辺りに「竹町の渡し」と呼ばれた渡し舟があった。,35.7101907,139.7987941
駒形橋,「浅草通り」にあり、橋名は、西詰にある「駒形堂」に由来している。駒形堂は、浅草寺の本尊である観音像が、この辺りから引き上げられたことにより建てられたと言われている。かつては、この辺りに「駒形の渡し」と呼ばれた渡し舟があった。,35.7082815,139.7973957
厩橋,「春日通り」にあり、橋名は江戸幕府の御米蔵にある米を運ぶ荷駄馬用の馬小屋があったことに由来している。初めて架橋されたのは１８７４年（明治７年）。かつてこの辺りは、「御厩河岸（おんまいがし）」と呼ばれており、その河岸に「御厩（おんまい）の渡し」と呼ばれた渡し舟があった。,35.7043411,139.795135
蔵前橋,「蔵前橋通り」にあり、橋名は地名に由来している。蔵前の地名は、江戸幕府の御米蔵で大阪・京都の蔵とともに三御蔵（みつおくら）と呼ばれていた「浅草御蔵」がこの地にあったことに由来している。かつては、この辺りに「富士見の渡し」と呼ばれた渡し舟があった。,35.7009869,139.7933412
柳橋,架橋に関する最も古い記録は１６９８年（元禄１１年）、神田川が隅田川へ流れ込む場所にあるため、はじめは「川口出口の橋」（かわぐちでぐちのはし）と呼ばれていた。橋名は、橋畔にある柳の木に由来しているとの説が有力と言われている。かつては、「柳橋芸者」で有名な花街であり、正岡子規の句にも『春の夜や女見返る柳橋』と詠われた。,35.6952253,139.7874591
浅草橋,「江戸通り」にあり、かつて奥州街道から江戸中心部への入口となるこの場所に、江戸城警護のための江戸三十六門の一つ「浅草御門」が設置され、同時に「見附橋」が架けられた。橋名は「浅草御門」に由来して「浅草橋」と呼ばれるようになったと言われている。,35.695877,139.785418
左衛門橋,「左衛門橋通り」にあり、橋名の由来は、この地に庄内藩藩主・酒井左衛門尉家の下屋敷があったことから、この付近の神田川沿いを左衛門河岸と呼んでいたことによる。初めて架橋されたのは明治初期。,35.6965584,139.7827277
スタート,,35.7186952,139.8165822
曳舟駅,,35.7181987,139.8166144
すみだ青空市ヤッチャバ(イーストコア曳舟駅前広場),"<img src=""https://lh4.googleusercontent.com/PMBwXQJFTtX2AZnbT5ZIZaBxA2FBX5NIGtksh_UO2Vnxeh6ItxzGwZXehS1mp_jBXKBA-EqvI6fOMxbXhuNvqJyt6AtICqGfo2ttHgxj-EbFtOu4pu52uiOGX-E4CjvF"" height=""200"" width=""auto"" /><br><br>毎週土曜日に開催される青空市。<br>新鮮な野菜やおいしい食材が全国から集まります。",35.7168137,139.8170221
向じま 梅鉢屋,江戸時代から続く名店。新鮮な野菜をそのまま菓子に仕立てた「野菜菓子」が名物です。,35.7164479,139.8282766
下町人情キラキラ橘商店街,下町情緒あふれる商店街。商店街の中には新鮮な野菜を扱う複数の八百屋さんがあります。,35.7155942,139.8243419
十間橋,"<img src=""https://lh5.googleusercontent.com/1470sNbxjYQBH62aBttiFS858-w6KZq1BZMT1-UQ4D6-80NAt-UsltPvJ_FIlMNNf8iB8vKxA_pYEZZTUpVce4pzRbCOQnOmRZ42Km1gtKisbG_A1kCAS_07ojnRFA"" height=""200"" width=""auto"" /><br><br>川面に映る“逆さツリー”のビューポイント。",35.7083332,139.8181004
押上よしかつ,江戸東京野菜をはじめとした東京の食材にこだわった料理が楽しめます。,35.707894,139.8166012
とうきょうスカイツリー駅,,35.71035,139.8090076
ゴール,,35.7108552,139.8089862
オーロラキッチン,,35.7178796,139.8220865
サテライトキッチン,,35.7140437,139.8237615
SEKAI CAFE Oshiage,ヘルシースポット,35.7091652,139.8117944
Café Tokyo,ヘルシースポット,35.7085669,139.8110227
パンダジュース,ヘルシースポット,35.7092787,139.8107431
スタート,,35.6958927,139.7919359
旧安田庭園,しっとりとした雰囲気のある日本庭園,35.6983511,139.7937567
隅田川テラス,川沿いに舗装された遊歩道。屋形船や水上バスがゆっくりと進む様子など、水辺の景観が楽しめます,35.7021956,139.7947991
吾妻橋からの風景,吾妻橋からは隅田川と、スカイツリーやユニークなデザインの建物が見られます,35.7105024,139.7983539
源森川水門,川の水位を調整する水門。通常は開放されています,35.7113788,139.8016362
隅田公園,池にはカワセミが姿を見せることも！,35.712156,139.8035881
墨堤の桜,春には川沿いの桜と菜の花のコントラストがきれいです。様々な種類の桜も見られます,35.7157249,139.8064703
ゴール,,35.7171252,139.8075754
スタート,,35.6957424,139.7919519
回向院,江戸時代の大泥棒・鼠小僧の墓があります。欠き専用の墓石を削って持ち帰るとお守りに!?,35.693309,139.792007
吉良邸跡（本所松坂町公園）,赤穂浪士の討入で知られる吉良上野介の邸跡,35.6933227,139.7942903
"勝海舟生誕の地（両国公園）
",,35.6934886,139.7961428
ライオン堂,お相撲さん御用達。ビッグサイズの洋服がディスプレイされています,35.694393,139.797459
横網町公園,http://tokyoireikyoukai.or.jp/,35.6997364,139.7963171
駒形軒,地元の人に愛される総菜屋。揚げたてのハムカツはサクサク！,35.7064901,139.8007401
ゴール,,35.7064907,139.8008296
スタート,,35.6978087,139.8131275
錦糸町駅,,35.6985579,139.8149407
タワービュー通り,"<img src=""https://lh5.googleusercontent.com/mIaCLdqGnYmsa6EBKcmj8D1TDXLkvMIGUq9StXXN7wUmy5c2ruMEhtE4A_P9Maly1C9tbpS9tTF89KZUjDp-4rKYuv0RcgSJG2vlizxXXPkGtI4a30jD9CktlKRZXuo"" height=""200"" width=""auto"" /><br><br>",35.7027974,139.811484
弘福寺,"<img src=""https://lh3.googleusercontent.com/l4Gpmoe7ZZFm-5MTjihnlzIZ2Wr908coaUh53QFU7rOcOmg4DwCqp22nSA1NpCyp2X0plw2tAtknYp1LFhdaedVvSsME68KbATVLzGeEWX4VbJOVTwBNm3eCvstxYF19"" height=""200"" width=""auto"" /><br><br>風邪除けにご利益があるといわれる「咳の爺婆尊」や隅田川七福神の布袋尊を祀っています。",35.7170824,139.8089768
長命寺,鷹狩り中に腹痛になった徳川将軍がここの井戸水で薬をのんだら快癒したことが寺の名前の由来だとか。隅田川七福神の弁財天を祀っています。,35.7177946,139.8092817
鐘ヶ淵駅,,35.7331493,139.8208254
ゴール,,35.7324656,139.8196829
一軒家カフェikkA,,35.7155728,139.8101066
言問団子,,35.7193376,139.8094616
志”満ん草餅,,35.7231147,139.8122141
Café Tokyo,ヘルシースポット,35.7085757,139.8106458
SEKAI CAFE Oshiage,ヘルシースポット,35.7097216,139.8118455
カド,ヘルシースポット,35.7164581,139.8083923
八百七,ヘルシースポット,35.727876,139.8138128
墨田区総合体育館,,35.6998498,139.8175659
スポーツプラザ 梅若,,35.729226,139.815245
墨堤の桜,花スポット,35.7227021,139.8098659
錦糸公園,"<img src=""https://lh6.googleusercontent.com/SLjQwlrnDrGCzBFsleOHBV--I_Rd3A-f8aaQmz9Nouq_9j4EtNFpzW9A7E1kwMGcfTuOl9lQW9Z3OpLNJTaDzNeWhnuVSggctS6hb8s0J4sjGHQysBIx1n3BYxm2Ykz5"" height=""200"" width=""auto"" /><br><br>",35.6997934,139.8156437
スタート,,35.7382516,139.8189425
多聞寺,本尊は隅田川七福神のひとつ「毘沙門天」。狸塚があり、「たぬき寺」とも呼ばれます,35.738481,139.819286
白鬚神社,隅田川七福神の「寿老神」としても親しまれている神社,35.725307,139.813112
向島百花園,江戸時代に開園。早春の梅と秋に咲く萩の花が見事。茶亭でお茶も楽しめます,35.7242145,139.8156006
長命寺,長命寺の「桜もち」もぜひ♪,35.717849,139.809035
弘福寺,,35.717416,139.808657
三囲神社,,35.7149935,139.8067989
牛嶋神社,境内の「撫牛」を撫でると病が治る! ?　休憩はここでどうぞ,35.712963,139.804724
勝海舟像,すみだで生まれた幕末の英雄・勝海舟像はここに,35.7106301,139.8010502
ゴール,,35.7097271,139.7998345
スタート,,35.7248099,139.819243
東向島駅,,35.7243396,139.8192108
向島百花園,https://www.tokyo-park.or.jp/teien/contents/index032.html<br>入園料がかかります,35.7240882,139.8155952
露伴児童遊園(幸田露伴の住居跡・文学碑),"<img src=""https://lh3.googleusercontent.com/jk70WXNWR3T8sd_mbGzrDpfVSyIEKLELFBCc41X_nolNU0V5tH7Vdx68eAwhj-LOgjkXxatfI8DlckiRHx8geClgRg7AsO7BQgmF1Wgmeah-VOrXURK77rErw6nKdGA"" height=""200"" width=""auto"" /><br><br>幸田露伴の家があった場所。露伴自らが設計し身ひとつで移動できるカタツムリになぞらえて「蝸牛庵（かぎゅうあん）」と名づけたことから、園内にはカタツムリの遊具が。",35.721821,139.8130994
鳩の街通り商店街,狭い路地に昭和初期の建築が残り、永井荷風の作品世界を彷彿とさせます。,35.7204074,139.8121498
長命寺,,35.7177717,139.8093039
弘福寺,"<img src=""https://lh4.googleusercontent.com/22ZGzBS3YL5Ukb2u271xmNL7YLOZHEE5vsxGFqHdpRp4AFs6LBVCpXvri1XQfnJHt9COWT9Dz0CSRyiRmwaOSGDK3Qm6ZAbnD75nYl4YMB2TnN44z_zR51KypbFREw"" height=""200"" width=""auto"" /><br><br>",35.7170573,139.8089312
見番通り,置屋や料亭が建ち並ぶ。お座敷に出る芸妓さんの姿が見られることも。,35.7153764,139.8075968
すみだ郷土文化資料館,佐多稲子旧居跡,35.7139046,139.8058824
隅田公園,,35.7116071,139.8033106
THE GREENMARKET SUMIDA,区役所前うるおい広場で開催されるマーケット。全国各地から特産品やこだわりの品が集まります。,35.7106157,139.8010657
ASICS CONNECTION TOKYO,ヨガ、隅田川ラン、カフェを楽しめるスポット。,35.710154,139.8003897
本所吾妻橋駅,,35.7086164,139.804759
ゴール,,35.7091303,139.8047161
言問団子,,35.7187198,139.8091156
長命寺桜もち,,35.7181084,139.8085541
トムトム吾妻橋店,,35.7094729,139.8010299
カド,ヘルシースポット,35.716469,139.8084084
墨堤の桜,花スポット,35.7140349,139.8046196
スタート,,35.7082565,139.8180588
法性寺,葛飾北斎も参拝していたといわれる歴史あるお寺,35.7075441,139.818301
柳島歩道橋,,35.7075121,139.8201442
吾嬬神社,吾妻橋の名前の由来になったともいわれる。鎮守の森と狛犬が見もの,35.7055193,139.8267837
旧中川水辺公園,川には鳥や魚などの生き物がいて、春には桜を楽しむことも♪ 土手の上からスカイツリーも顔を出します！,35.7057868,139.8345203
立花大正民家園,幾多の災害もまぬがれた大正時代の民家。建物内も見学できます,35.709864,139.838085
ゆりのき橋,,35.71792,139.8347301
ゴール,,35.7180724,139.8345906
スタート,,35.709714,139.7998023
親水テラス,,35.7098382,139.7996011
おしなり公園,ボランティアが作ったお花のバスケットがきれい！,35.7096808,139.8114835
田丸稲荷神社,,35.713094,139.8232954
キラキラ橘商店街,食べ歩きも楽しめます♪,35.7153819,139.8243324
緑と花の学習園,多種多様な草木があり、春はしだれ桜が優雅です,35.709022,139.825461
北十間川沿い遊歩道,護岸が整備されていて歩きやすい道,35.7075034,139.8202917
さくら湯,,35.707495,139.815035
とうきょうスカイツリー駅,,35.710432,139.809372
ゴール,,35.7101358,139.8085727
スタート,,35.6965671,139.7929144
両国駅,,35.6958352,139.7933435
旧安田庭園,,35.6982161,139.7932954
